project_name,num_features,reduction_percentage,feature_names
DecisionTree_11_features_reduced_by_0_percent0,11,0,"PhysActivity, GenHlth, BMI, Stroke, PhysHlth, Age, HeartDiseaseorAttack, Sex, Income, CholCheck, HighBP"
DecisionTree_11_features_reduced_by_20_percent0,11,20,"PhysActivity, GenHlth, BMI, Stroke, PhysHlth, Age, HeartDiseaseorAttack, Sex, Income, CholCheck, HighBP"
DecisionTree_11_features_reduced_by_40_percent0,11,40,"PhysActivity, GenHlth, BMI, Stroke, PhysHlth, Age, HeartDiseaseorAttack, Sex, Income, CholCheck, HighBP"
DecisionTree_11_features_reduced_by_60_percent0,11,60,"PhysActivity, GenHlth, BMI, Stroke, PhysHlth, Age, HeartDiseaseorAttack, Sex, Income, CholCheck, HighBP"
DecisionTree_11_features_reduced_by_80_percent0,11,80,"PhysActivity, GenHlth, BMI, Stroke, PhysHlth, Age, HeartDiseaseorAttack, Sex, Income, CholCheck, HighBP"
DecisionTree_10_features_reduced_by_0_percent0,10,0,"AnyHealthcare, GenHlth, Fruits, Veggies, DiffWalk, PhysActivity, Smoker, HighBP, PhysHlth, NoDocbcCost"
DecisionTree_10_features_reduced_by_20_percent0,10,20,"AnyHealthcare, GenHlth, Fruits, Veggies, DiffWalk, PhysActivity, Smoker, HighBP, PhysHlth, NoDocbcCost"
DecisionTree_10_features_reduced_by_40_percent0,10,40,"AnyHealthcare, GenHlth, Fruits, Veggies, DiffWalk, PhysActivity, Smoker, HighBP, PhysHlth, NoDocbcCost"
DecisionTree_10_features_reduced_by_60_percent0,10,60,"AnyHealthcare, GenHlth, Fruits, Veggies, DiffWalk, PhysActivity, Smoker, HighBP, PhysHlth, NoDocbcCost"
DecisionTree_10_features_reduced_by_80_percent0,10,80,"AnyHealthcare, GenHlth, Fruits, Veggies, DiffWalk, PhysActivity, Smoker, HighBP, PhysHlth, NoDocbcCost"
DecisionTree_9_features_reduced_by_0_percent0,9,0,"NoDocbcCost, BMI, HvyAlcoholConsump, Sex, PhysHlth, GenHlth, Veggies, PhysActivity, Age"
DecisionTree_9_features_reduced_by_20_percent0,9,20,"NoDocbcCost, BMI, HvyAlcoholConsump, Sex, PhysHlth, GenHlth, Veggies, PhysActivity, Age"
DecisionTree_9_features_reduced_by_40_percent0,9,40,"NoDocbcCost, BMI, HvyAlcoholConsump, Sex, PhysHlth, GenHlth, Veggies, PhysActivity, Age"
DecisionTree_9_features_reduced_by_60_percent0,9,60,"NoDocbcCost, BMI, HvyAlcoholConsump, Sex, PhysHlth, GenHlth, Veggies, PhysActivity, Age"
DecisionTree_9_features_reduced_by_80_percent0,9,80,"NoDocbcCost, BMI, HvyAlcoholConsump, Sex, PhysHlth, GenHlth, Veggies, PhysActivity, Age"
DecisionTree_8_features_reduced_by_0_percent0,8,0,"HeartDiseaseorAttack, MentHlth, Age, Sex, HvyAlcoholConsump, CholCheck, NoDocbcCost, Education"
DecisionTree_8_features_reduced_by_20_percent0,8,20,"HeartDiseaseorAttack, MentHlth, Age, Sex, HvyAlcoholConsump, CholCheck, NoDocbcCost, Education"
DecisionTree_8_features_reduced_by_40_percent0,8,40,"HeartDiseaseorAttack, MentHlth, Age, Sex, HvyAlcoholConsump, CholCheck, NoDocbcCost, Education"
DecisionTree_8_features_reduced_by_60_percent0,8,60,"HeartDiseaseorAttack, MentHlth, Age, Sex, HvyAlcoholConsump, CholCheck, NoDocbcCost, Education"
DecisionTree_8_features_reduced_by_80_percent0,8,80,"HeartDiseaseorAttack, MentHlth, Age, Sex, HvyAlcoholConsump, CholCheck, NoDocbcCost, Education"
DecisionTree_7_features_reduced_by_0_percent0,7,0,"PhysHlth, Stroke, MentHlth, HighChol, GenHlth, PhysActivity, CholCheck"
DecisionTree_7_features_reduced_by_20_percent0,7,20,"PhysHlth, Stroke, MentHlth, HighChol, GenHlth, PhysActivity, CholCheck"
DecisionTree_7_features_reduced_by_40_percent0,7,40,"PhysHlth, Stroke, MentHlth, HighChol, GenHlth, PhysActivity, CholCheck"
DecisionTree_7_features_reduced_by_60_percent0,7,60,"PhysHlth, Stroke, MentHlth, HighChol, GenHlth, PhysActivity, CholCheck"
DecisionTree_7_features_reduced_by_80_percent0,7,80,"PhysHlth, Stroke, MentHlth, HighChol, GenHlth, PhysActivity, CholCheck"
DecisionTree_6_features_reduced_by_0_percent0,6,0,"Income, PhysHlth, Veggies, Sex, Fruits, HvyAlcoholConsump"
DecisionTree_6_features_reduced_by_20_percent0,6,20,"Income, PhysHlth, Veggies, Sex, Fruits, HvyAlcoholConsump"
DecisionTree_6_features_reduced_by_40_percent0,6,40,"Income, PhysHlth, Veggies, Sex, Fruits, HvyAlcoholConsump"
DecisionTree_6_features_reduced_by_60_percent0,6,60,"Income, PhysHlth, Veggies, Sex, Fruits, HvyAlcoholConsump"
DecisionTree_6_features_reduced_by_80_percent0,6,80,"Income, PhysHlth, Veggies, Sex, Fruits, HvyAlcoholConsump"
DecisionTree_5_features_reduced_by_0_percent0,5,0,"PhysHlth, HvyAlcoholConsump, Education, Age, Veggies"
DecisionTree_5_features_reduced_by_20_percent0,5,20,"PhysHlth, HvyAlcoholConsump, Education, Age, Veggies"
DecisionTree_5_features_reduced_by_40_percent0,5,40,"PhysHlth, HvyAlcoholConsump, Education, Age, Veggies"
DecisionTree_5_features_reduced_by_60_percent0,5,60,"PhysHlth, HvyAlcoholConsump, Education, Age, Veggies"
DecisionTree_5_features_reduced_by_80_percent0,5,80,"PhysHlth, HvyAlcoholConsump, Education, Age, Veggies"
DecisionTree_4_features_reduced_by_0_percent0,4,0,"Education, Veggies, Stroke, GenHlth"
DecisionTree_4_features_reduced_by_20_percent0,4,20,"Education, Veggies, Stroke, GenHlth"
DecisionTree_4_features_reduced_by_40_percent0,4,40,"Education, Veggies, Stroke, GenHlth"
DecisionTree_4_features_reduced_by_60_percent0,4,60,"Education, Veggies, Stroke, GenHlth"
DecisionTree_4_features_reduced_by_80_percent0,4,80,"Education, Veggies, Stroke, GenHlth"
DecisionTree_3_features_reduced_by_0_percent0,3,0,"Fruits, HvyAlcoholConsump, HighChol"
DecisionTree_3_features_reduced_by_20_percent0,3,20,"Fruits, HvyAlcoholConsump, HighChol"
DecisionTree_3_features_reduced_by_40_percent0,3,40,"Fruits, HvyAlcoholConsump, HighChol"
DecisionTree_3_features_reduced_by_60_percent0,3,60,"Fruits, HvyAlcoholConsump, HighChol"
