project_name,num_features,reduction_percentage,feature_names
GaussianNB_7_features_reduced_by_0_percent1,7,0,"DiffWalking, Asthma, Sex, SkinCancer, KidneyDisease, PhysicalActivity, Race"
GaussianNB_7_features_reduced_by_20_percent1,7,20,"DiffWalking, Asthma, Sex, SkinCancer, KidneyDisease, PhysicalActivity, Race"
GaussianNB_7_features_reduced_by_40_percent1,7,40,"DiffWalking, Asthma, Sex, SkinCancer, KidneyDisease, PhysicalActivity, Race"
GaussianNB_7_features_reduced_by_60_percent1,7,60,"DiffWalking, Asthma, Sex, SkinCancer, KidneyDisease, PhysicalActivity, Race"
GaussianNB_7_features_reduced_by_80_percent1,7,80,"DiffWalking, Asthma, Sex, SkinCancer, KidneyDisease, PhysicalActivity, Race"
GaussianNB_6_features_reduced_by_0_percent1,6,0,"DiffWalking, KidneyDisease, PhysicalActivity, Smoking, Race, SleepTime"
GaussianNB_6_features_reduced_by_20_percent1,6,20,"DiffWalking, KidneyDisease, PhysicalActivity, Smoking, Race, SleepTime"
GaussianNB_6_features_reduced_by_40_percent1,6,40,"DiffWalking, KidneyDisease, PhysicalActivity, Smoking, Race, SleepTime"
GaussianNB_6_features_reduced_by_60_percent1,6,60,"DiffWalking, KidneyDisease, PhysicalActivity, Smoking, Race, SleepTime"
GaussianNB_6_features_reduced_by_80_percent1,6,80,"DiffWalking, KidneyDisease, PhysicalActivity, Smoking, Race, SleepTime"
GaussianNB_5_features_reduced_by_0_percent1,5,0,"Stroke, PhysicalActivity, Asthma, Sex, AlcoholDrinking"
GaussianNB_5_features_reduced_by_20_percent1,5,20,"Stroke, PhysicalActivity, Asthma, Sex, AlcoholDrinking"
GaussianNB_5_features_reduced_by_40_percent1,5,40,"Stroke, PhysicalActivity, Asthma, Sex, AlcoholDrinking"
GaussianNB_5_features_reduced_by_60_percent1,5,60,"Stroke, PhysicalActivity, Asthma, Sex, AlcoholDrinking"
GaussianNB_5_features_reduced_by_80_percent1,5,80,"Stroke, PhysicalActivity, Asthma, Sex, AlcoholDrinking"
GaussianNB_4_features_reduced_by_0_percent1,4,0,"Stroke, Smoking, GenHealth, Asthma"
GaussianNB_4_features_reduced_by_20_percent1,4,20,"Stroke, Smoking, GenHealth, Asthma"
GaussianNB_4_features_reduced_by_40_percent1,4,40,"Stroke, Smoking, GenHealth, Asthma"
GaussianNB_4_features_reduced_by_60_percent1,4,60,"Stroke, Smoking, GenHealth, Asthma"
GaussianNB_4_features_reduced_by_80_percent1,4,80,"Stroke, Smoking, GenHealth, Asthma"
