project_name,num_features,reduction_percentage,feature_names
XGBoost_16_features_reduced_by_80_percent1,16,80,"month, job, housing, y, cons.price.idx, age, loan, contact, nr.employed, pdays, marital, euribor3m, emp.var.rate, previous, default, poutcome"
XGBoost_15_features_reduced_by_0_percent1,15,0,"age, marital, education, emp.var.rate, loan, nr.employed, contact, previous, y, job, cons.price.idx, month, poutcome, day_of_week, euribor3m"
XGBoost_15_features_reduced_by_20_percent1,15,20,"age, marital, education, emp.var.rate, loan, nr.employed, contact, previous, y, job, cons.price.idx, month, poutcome, day_of_week, euribor3m"
XGBoost_15_features_reduced_by_40_percent1,15,40,"age, marital, education, emp.var.rate, loan, nr.employed, contact, previous, y, job, cons.price.idx, month, poutcome, day_of_week, euribor3m"
XGBoost_15_features_reduced_by_60_percent1,15,60,"age, marital, education, emp.var.rate, loan, nr.employed, contact, previous, y, job, cons.price.idx, month, poutcome, day_of_week, euribor3m"
XGBoost_15_features_reduced_by_80_percent1,15,80,"age, marital, education, emp.var.rate, loan, nr.employed, contact, previous, y, job, cons.price.idx, month, poutcome, day_of_week, euribor3m"
XGBoost_14_features_reduced_by_0_percent1,14,0,"month, job, cons.conf.idx, age, default, day_of_week, education, housing, y, loan, pdays, euribor3m, nr.employed, previous"
XGBoost_14_features_reduced_by_20_percent1,14,20,"month, job, cons.conf.idx, age, default, day_of_week, education, housing, y, loan, pdays, euribor3m, nr.employed, previous"
XGBoost_14_features_reduced_by_40_percent1,14,40,"month, job, cons.conf.idx, age, default, day_of_week, education, housing, y, loan, pdays, euribor3m, nr.employed, previous"
XGBoost_14_features_reduced_by_60_percent1,14,60,"month, job, cons.conf.idx, age, default, day_of_week, education, housing, y, loan, pdays, euribor3m, nr.employed, previous"
XGBoost_14_features_reduced_by_80_percent1,14,80,"month, job, cons.conf.idx, age, default, day_of_week, education, housing, y, loan, pdays, euribor3m, nr.employed, previous"
XGBoost_13_features_reduced_by_0_percent1,13,0,"contact, emp.var.rate, job, cons.conf.idx, nr.employed, education, poutcome, age, month, housing, y, marital, default"
XGBoost_13_features_reduced_by_20_percent1,13,20,"contact, emp.var.rate, job, cons.conf.idx, nr.employed, education, poutcome, age, month, housing, y, marital, default"
