energy_consumed,num_num_features,num_cat_features,number_of_instances,model
4.783467478733251e-07,1,3,150000.0,1.0
3.426466234426092e-07,1,3,100000.0,1.0
4.03877078458916e-07,1,3,49999.999999999985,1.0
5.482666616212049e-07,0,3,250000.0,1.0
7.324189130061617e-07,0,3,200000.0,1.0
4.447936559275453e-07,0,3,150000.0,1.0
2.940248734224345e-07,0,3,100000.0,1.0
2.570233453591047e-07,0,3,49999.999999999985,1.0
9.90612931768232e-07,0,2,250000.0,1.0
1.1761844924735163e-06,0,2,200000.0,1.0
3.9954389543405953e-07,0,2,150000.0,1.0
2.571364550951532e-07,0,2,100000.0,1.0
2.005712882136221e-07,0,2,49999.999999999985,1.0
2.635555861909072e-07,1,0,250000.0,1.0
5.972858499697193e-07,1,0,200000.0,1.0
3.358894417861949e-07,1,0,150000.0,1.0
1.8153318133247214e-07,1,0,100000.0,1.0
1.3209141916579233e-07,1,0,49999.999999999985,1.0
2.107606599089801e-06,7,14,250000.0,1.0
1.2461107288395905e-06,7,14,200000.0,1.0
1.548382875568374e-06,7,14,150000.0,1.0
1.0454990501330032e-06,7,14,100000.0,1.0
3.529862307550502e-07,7,14,49999.999999999985,1.0
1.3564122183207575e-06,7,13,250000.0,1.0
8.855105957506263e-07,7,13,200000.0,1.0
6.366702985370568e-07,7,13,150000.0,1.0
9.670358402682829e-07,7,13,100000.0,1.0
6.63700512535191e-07,7,13,49999.999999999985,1.0
1.2008285724116126e-06,6,13,250000.0,1.0
9.629094366098595e-07,6,13,200000.0,1.0
8.903645822384633e-07,6,13,150000.0,1.0
5.053961351243036e-07,6,13,100000.0,1.0
5.743306116639562e-07,6,13,49999.999999999985,1.0
1.835248476824442e-06,6,12,250000.0,1.0
9.94733129941273e-07,6,12,200000.0,1.0
6.068183482420864e-07,6,12,150000.0,1.0
6.502248145514185e-07,6,12,100000.0,1.0
3.773674671962605e-07,6,12,49999.999999999985,1.0
1.6137892105830866e-06,4,13,250000.0,1.0
1.660892810580966e-06,4,13,200000.0,1.0
6.796297926767795e-07,4,13,150000.0,1.0
5.272818169598598e-07,4,13,100000.0,1.0
3.367077196950656e-07,4,13,49999.999999999985,1.0
1.133281928902458e-06,5,11,250000.0,1.0
1.639903352322815e-06,5,11,200000.0,1.0
9.601986797103262e-07,5,11,150000.0,1.0
5.886894786443817e-07,5,11,100000.0,1.0
3.291352988748663e-07,5,11,49999.999999999985,1.0
1.0310855625690845e-06,5,10,250000.0,1.0
8.301870027713045e-07,5,10,200000.0,1.0
1.3634522785458912e-06,5,10,150000.0,1.0
5.373803465075374e-07,5,10,100000.0,1.0
3.657243297149964e-07,5,10,49999.999999999985,1.0
9.027197247471324e-07,5,9,250000.0,1.0
9.07293701180202e-07,5,9,200000.0,1.0
5.210801487474884e-07,5,9,150000.0,1.0
6.870634864278853e-07,5,9,100000.0,1.0
3.328447519763561e-07,5,9,49999.999999999985,1.0
9.13051781101078e-07,5,8,250000.0,1.0
8.262538714754759e-07,5,8,200000.0,1.0
7.193538043763207e-07,5,8,150000.0,1.0
4.527521291775985e-07,5,8,100000.0,1.0
5.069339435350331e-07,5,8,49999.999999999985,1.0
1.0105370788086375e-06,3,9,250000.0,1.0
7.131487247968633e-07,3,9,200000.0,1.0
6.154232741411964e-07,3,9,150000.0,1.0
5.243578660166451e-07,3,9,100000.0,1.0
1.988336879791556e-07,3,9,49999.999999999985,1.0
1.7503362112317217e-06,5,6,250000.0,1.0
7.004234321225845e-07,5,6,200000.0,1.0
6.347580793175843e-07,5,6,150000.0,1.0
5.408393764981965e-07,5,6,100000.0,1.0
3.142093066991139e-07,5,6,49999.999999999985,1.0
9.85238909503702e-07,4,6,250000.0,1.0
1.3824894000845237e-06,4,6,200000.0,1.0
6.201527692893352e-07,4,6,150000.0,1.0
5.676331004684068e-07,4,6,100000.0,1.0
2.8440277096605216e-07,4,6,49999.999999999985,1.0
7.698678437383125e-07,3,6,250000.0,1.0
6.978855959065793e-07,3,6,200000.0,1.0
1.1379196055744008e-06,3,6,150000.0,1.0
4.886302350405458e-07,3,6,100000.0,1.0
4.589483878660557e-07,3,6,49999.999999999985,1.0
6.706837973908681e-07,3,5,250000.0,1.0
7.06054245268509e-07,3,5,200000.0,1.0
6.221000728833638e-07,3,5,150000.0,1.0
9.299878235510227e-07,3,5,100000.0,1.0
2.383968718034643e-07,3,5,49999.999999999985,1.0
7.682914155096418e-07,1,6,250000.0,1.0
7.792712605361077e-07,1,6,200000.0,1.0
6.023263308452443e-07,1,6,150000.0,1.0
4.581273771337793e-07,1,6,100000.0,1.0
4.56303783448675e-07,1,6,49999.999999999985,1.0
6.455416697351918e-07,1,5,250000.0,1.0
7.87263772668262e-07,1,5,200000.0,1.0
6.455734771629473e-07,1,5,150000.0,1.0
3.8447198638095874e-07,1,5,100000.0,1.0
2.455117342934601e-07,1,5,49999.999999999985,1.0
1.517061302953759e-06,2,3,250000.0,1.0
1.1287234932074677e-06,2,3,200000.0,1.0
8.006742519349549e-07,2,3,150000.0,1.0
5.078466610333029e-07,2,3,100000.0,1.0
2.587849800036363e-07,2,3,49999.999999999985,1.0
8.717912602009568e-07,0,4,250000.0,1.0
6.991782882192234e-07,0,4,200000.0,1.0
1.044342626329227e-06,0,4,150000.0,1.0
3.971110506780759e-07,0,4,100000.0,1.0
2.544370787968041e-07,0,4,49999.999999999985,1.0
6.34976713917139e-07,2,1,250000.0,1.0
7.055948663148431e-07,2,1,200000.0,1.0
5.645362196426302e-07,2,1,150000.0,1.0
7.238023433557019e-07,2,1,100000.0,1.0
2.453658480549672e-07,2,1,49999.999999999985,1.0
7.904514258684181e-07,0,2,250000.0,1.0
6.139424560903233e-07,0,2,200000.0,1.0
4.897920845107567e-07,0,2,150000.0,1.0
3.80417524687194e-07,0,2,100000.0,1.0
3.780859044218233e-07,0,2,49999.999999999985,1.0
6.375893337493229e-07,0,1,250000.0,1.0
3.555168093347069e-07,0,1,200000.0,1.0
2.695022282902452e-07,0,1,150000.0,1.0
1.9062335433672065e-07,0,1,100000.0,1.0
1.405815735900736e-07,0,1,49999.999999999985,1.0
2.1948709194697992e-06,7,14,250000.0,1.0
1.6029945449847423e-06,7,14,200000.0,1.0
9.014969967706244e-07,7,14,150000.0,1.0
6.124319624369593e-07,7,14,100000.0,1.0
3.1926384664782545e-07,7,14,49999.999999999985,1.0
1.264329853926635e-06,6,14,250000.0,1.0
1.7966081800467593e-06,6,14,200000.0,1.0
1.497575947760197e-06,6,14,150000.0,1.0
6.048004448985012e-07,6,14,100000.0,1.0
3.236336450168488e-07,6,14,49999.999999999985,1.0
1.3279192197518974e-06,6,13,250000.0,1.0
1.0354182366548532e-06,6,13,200000.0,1.0
1.4399103123944062e-06,6,13,150000.0,1.0
1.0848016999443643e-06,6,13,100000.0,1.0
3.222629475122732e-07,6,13,49999.999999999985,1.0
1.3934951358300573e-06,6,12,250000.0,1.0
1.0726066244256396e-06,6,12,200000.0,1.0
9.540944747095637e-07,6,12,150000.0,1.0
6.641480380272293e-07,6,12,100000.0,1.0
4.093656665322164e-07,6,12,49999.999999999985,1.0
1.2626222866512967e-06,6,11,250000.0,1.0
9.61108087099597e-07,6,11,200000.0,1.0
8.55696646002697e-07,6,11,150000.0,1.0
4.172754924062853e-07,6,11,100000.0,1.0
3.701908411130717e-07,6,11,49999.999999999985,1.0
1.2619710642947111e-06,7,9,250000.0,1.0
1.030389887673664e-06,7,9,200000.0,1.0
7.42663084666775e-07,7,9,150000.0,1.0
6.969120291624777e-07,7,9,100000.0,1.0
3.219264994176128e-07,7,9,49999.999999999985,1.0
1.9607756414208983e-06,5,10,250000.0,1.0
1.0167555941461617e-06,5,10,200000.0,1.0
8.192562796274515e-07,5,10,150000.0,1.0
5.718069356367374e-07,5,10,100000.0,1.0
3.0857387340600125e-07,5,10,49999.999999999985,1.0
1.227704781878048e-06,5,9,250000.0,1.0
1.6074897022594491e-06,5,9,200000.0,1.0
7.308024610908129e-07,5,9,150000.0,1.0
4.909445360549903e-07,5,9,100000.0,1.0
3.58504847384514e-07,5,9,49999.999999999985,1.0
1.1470948342199945e-06,4,9,250000.0,1.0
9.177616963006584e-07,4,9,200000.0,1.0
1.2878338951880627e-06,4,9,150000.0,1.0
5.24970150911233e-07,4,9,100000.0,1.0
3.301312546833894e-07,4,9,49999.999999999985,1.0
1.1323801702039622e-06,4,8,250000.0,1.0
9.63295477693262e-07,4,8,200000.0,1.0
7.759884303231956e-07,4,8,150000.0,1.0
9.1529282570971e-07,4,8,100000.0,1.0
2.8225986204638e-07,4,8,49999.999999999985,1.0
1.2669068115974368e-06,3,8,250000.0,1.0
8.825254228142714e-07,3,8,200000.0,1.0
6.890986445776233e-07,3,8,150000.0,1.0
4.06345259786273e-07,3,8,100000.0,1.0
3.871955484212069e-07,3,8,49999.999999999985,1.0
1.6613066374025544e-06,4,6,250000.0,1.0
8.405756802636057e-07,4,6,200000.0,1.0
6.672500251038905e-07,4,6,150000.0,1.0
4.596427654481281e-07,4,6,100000.0,1.0
2.803648026747397e-07,4,6,49999.999999999985,1.0
1.458746993076703e-06,3,6,250000.0,1.0
1.0342496611802846e-06,3,6,200000.0,1.0
6.880248365380088e-07,3,6,150000.0,1.0
4.489397435665726e-07,3,6,100000.0,1.0
2.87427700753445e-07,3,6,49999.999999999985,1.0
1.008151649687837e-06,4,4,250000.0,1.0
1.3352753246898728e-06,4,4,200000.0,1.0
5.896660793375001e-07,4,4,150000.0,1.0
4.576008435863818e-07,4,4,100000.0,1.0
2.8874255402216577e-07,4,4,49999.999999999985,1.0
9.742278770894091e-07,4,3,250000.0,1.0
8.621067338804602e-07,4,3,200000.0,1.0
1.0339504815066096e-06,4,3,150000.0,1.0
5.208295683981609e-07,4,3,100000.0,1.0
2.8634620885592693e-07,4,3,49999.999999999985,1.0
9.3947945124152e-07,2,4,250000.0,1.0
7.577819913300724e-07,2,4,200000.0,1.0
5.748412639938276e-07,2,4,150000.0,1.0
5.393809587328886e-07,2,4,100000.0,1.0
2.77291083019817e-07,2,4,49999.999999999985,1.0
8.695355383760115e-07,2,3,250000.0,1.0
8.325721415035839e-07,2,3,200000.0,1.0
5.89203127232799e-07,2,3,150000.0,1.0
4.6170465893939963e-07,2,3,100000.0,1.0
4.280571208538378e-07,2,3,49999.999999999985,1.0
9.729152231153016e-07,1,3,250000.0,1.0
7.462389471048583e-07,1,3,200000.0,1.0
5.272869014121777e-07,1,3,150000.0,1.0
4.407812344925333e-07,1,3,100000.0,1.0
2.294162430795647e-07,1,3,49999.999999999985,1.0
9.3339025710116e-07,0,3,250000.0,1.0
6.951739357555199e-07,0,3,200000.0,1.0
5.888272820417721e-07,0,3,150000.0,1.0
3.994116028358501e-07,0,3,100000.0,1.0
2.7157130414505244e-07,0,3,49999.999999999985,1.0
7.671287402081363e-07,2,0,250000.0,1.0
1.05022947602164e-06,2,0,200000.0,1.0
5.63278405269456e-07,2,0,150000.0,1.0
4.264184314393384e-07,2,0,100000.0,1.0
2.432108885801022e-07,2,0,49999.999999999985,1.0
3.768633112415248e-07,0,1,250000.0,1.0
3.572606782118884e-07,0,1,200000.0,1.0
4.319465212675925e-07,0,1,150000.0,1.0
1.7524588724477833e-07,0,1,100000.0,1.0
1.7184987352670257e-07,0,1,49999.999999999985,1.0
1.4185024086711767e-06,7,14,250000.0,1.0
1.374572847061144e-06,7,14,200000.0,1.0
9.242802374552008e-07,7,14,150000.0,1.0
1.139931982853442e-06,7,14,100000.0,1.0
3.747144402273585e-07,7,14,49999.999999999985,1.0
1.4518030340544403e-06,6,14,250000.0,1.0
1.1622506164955366e-06,6,14,200000.0,1.0
9.195365855015956e-07,6,14,150000.0,1.0
7.156764453318627e-07,6,14,100000.0,1.0
5.535877734857625e-07,6,14,49999.999999999985,1.0
1.4605087481464177e-06,5,14,250000.0,1.0
1.1718819718801874e-06,5,14,200000.0,1.0
8.597213444722407e-07,5,14,150000.0,1.0
5.875193970233442e-07,5,14,100000.0,1.0
5.038091061133956e-07,5,14,49999.999999999985,1.0
2.317582700006824e-06,7,11,250000.0,1.0
1.1493202583975898e-06,7,11,200000.0,1.0
8.759253451939408e-07,7,11,150000.0,1.0
6.185139525233455e-07,7,11,100000.0,1.0
3.4814144914384494e-07,7,11,49999.999999999985,1.0
2.148354567970172e-06,5,12,250000.0,1.0
1.187414155192528e-06,5,12,200000.0,1.0
8.79304816204846e-07,5,12,150000.0,1.0
5.872980626372737e-07,5,12,100000.0,1.0
3.238969689785639e-07,5,12,49999.999999999985,1.0
1.3480608667567947e-06,4,12,250000.0,1.0
1.2557848604026528e-06,4,12,200000.0,1.0
1.3119482909981647e-06,4,12,150000.0,1.0
9.851038934064288e-07,4,12,100000.0,1.0
3.145591056868903e-07,4,12,49999.999999999985,1.0
1.2214122312101002e-06,5,10,250000.0,1.0
9.59465722398818e-07,5,10,200000.0,1.0
1.3056162484180177e-06,5,10,150000.0,1.0
9.281462727863578e-07,5,10,100000.0,1.0
2.8588918845748095e-07,5,10,49999.999999999985,1.0
1.1648591390975426e-06,5,9,250000.0,1.0
9.602476131971748e-07,5,9,200000.0,1.0
7.276693755011366e-07,5,9,150000.0,1.0
5.274283596756706e-07,5,9,100000.0,1.0
4.526781791052297e-07,5,9,49999.999999999985,1.0
1.2977693246739365e-06,4,9,250000.0,1.0
1.0303432531105096e-06,4,9,200000.0,1.0
7.591006260645372e-07,4,9,150000.0,1.0
5.16753509021631e-07,4,9,100000.0,1.0
2.858678867455133e-07,4,9,49999.999999999985,1.0
1.616590612756126e-06,4,8,250000.0,1.0
9.252165186333312e-07,4,8,200000.0,1.0
7.262747911247264e-07,4,8,150000.0,1.0
5.778694915413022e-07,4,8,100000.0,1.0
2.647230583129891e-07,4,8,49999.999999999985,1.0
1.251924460197592e-06,5,6,250000.0,1.0
1.4089662260216252e-06,5,6,200000.0,1.0
7.406358121392663e-07,5,6,150000.0,1.0
5.196200935824891e-07,5,6,100000.0,1.0
2.9786055362213425e-07,5,6,49999.999999999985,1.0
1.2999017529687588e-06,4,6,250000.0,1.0
8.941428275839928e-07,4,6,200000.0,1.0
8.593951274542633e-07,4,6,150000.0,1.0
4.688698390994735e-07,4,6,100000.0,1.0
2.6131017438375336e-07,4,6,49999.999999999985,1.0
1.043788397957744e-06,2,7,250000.0,1.0
8.452923425314415e-07,2,7,200000.0,1.0
6.988540514612396e-07,2,7,150000.0,1.0
5.692497560277035e-07,2,7,100000.0,1.0
2.703204884104101e-07,2,7,49999.999999999985,1.0
1.0274782025438375e-06,1,7,250000.0,1.0
8.132780747443272e-07,1,7,200000.0,1.0
7.110805243286855e-07,1,7,150000.0,1.0
4.535541942469637e-07,1,7,100000.0,1.0
5.305574271187652e-07,1,7,49999.999999999985,1.0
9.703955458341323e-07,3,4,250000.0,1.0
7.451542730763726e-07,3,4,200000.0,1.0
6.43207098882057e-07,3,4,150000.0,1.0
4.1397841724776506e-07,3,4,100000.0,1.0
2.442742787934549e-07,3,4,49999.999999999985,1.0
1.508679724361678e-06,1,5,250000.0,1.0
7.652248664958786e-07,1,5,200000.0,1.0
9.160907104554402e-07,1,5,150000.0,1.0
3.888638090130473e-07,1,5,100000.0,1.0
2.633964371994403e-07,1,5,49999.999999999985,1.0
1.0547361699910754e-06,1,4,250000.0,1.0
1.0748880909522995e-06,1,4,200000.0,1.0
5.560016560432108e-07,1,4,150000.0,1.0
4.630293402573849e-07,1,4,100000.0,1.0
3.655412413799141e-07,1,4,49999.999999999985,1.0
8.661446478203694e-07,0,4,250000.0,1.0
6.550081237269802e-07,0,4,200000.0,1.0
9.43797224798699e-07,0,4,150000.0,1.0
4.22745335561356e-07,0,4,100000.0,1.0
2.2319146312636605e-07,0,4,49999.999999999985,1.0
8.145615326692577e-07,0,3,250000.0,1.0
6.820234374299616e-07,0,3,200000.0,1.0
5.492681900250318e-07,0,3,150000.0,1.0
7.169408673063218e-07,0,3,100000.0,1.0
2.481771360291735e-07,0,3,49999.999999999985,1.0
8.15565957058829e-07,0,2,250000.0,1.0
6.590545561791967e-07,0,2,200000.0,1.0
5.108085134128892e-07,0,2,150000.0,1.0
4.1039154294594484e-07,0,2,100000.0,1.0
3.151852940451742e-07,0,2,49999.999999999985,1.0
4.966133225095999e-07,0,1,250000.0,1.0
3.119644044575883e-07,0,1,200000.0,1.0
2.66204975706488e-07,0,1,150000.0,1.0
2.017812154695599e-07,0,1,100000.0,1.0
1.952208117321182e-07,0,1,49999.999999999985,1.0
2.399973980552912e-06,7,14,250000.0,1.0
1.9910160697943664e-06,7,14,200000.0,1.0
1.0402655110081268e-06,7,14,150000.0,1.0
6.285489442598192e-07,7,14,100000.0,1.0
4.256639748210649e-07,7,14,49999.999999999985,1.0
1.437205663874516e-06,7,13,250000.0,1.0
1.8226138257553736e-06,7,13,200000.0,1.0
8.411152306669264e-07,7,13,150000.0,1.0
6.422935829161563e-07,7,13,100000.0,1.0
3.663807231431646e-07,7,13,49999.999999999985,1.0
1.4415973199265865e-06,7,12,250000.0,1.0
1.1705095412657505e-06,7,12,200000.0,1.0
1.382890429460733e-06,7,12,150000.0,1.0
5.686570693716123e-07,7,12,100000.0,1.0
3.776586733581806e-07,7,12,49999.999999999985,1.0
1.3966767792600068e-06,6,12,250000.0,1.0
1.1652496152247398e-06,6,12,200000.0,1.0
1.0470451639452626e-06,6,12,150000.0,1.0
1.0387569768186545e-06,6,12,100000.0,1.0
3.155286861763468e-07,6,12,49999.999999999985,1.0
1.5250980699046423e-06,7,10,250000.0,1.0
1.0622188143740157e-06,7,10,200000.0,1.0
8.451642505517359e-07,7,10,150000.0,1.0
6.488506767952156e-07,7,10,100000.0,1.0
5.79910645967377e-07,7,10,49999.999999999985,1.0
1.2873660871153134e-06,6,10,250000.0,1.0
1.123146899013187e-06,6,10,200000.0,1.0
8.391458640997169e-07,6,10,150000.0,1.0
5.521289467691935e-07,6,10,100000.0,1.0
3.586826679010201e-07,6,10,49999.999999999985,1.0
2.0140994377874856e-06,5,10,250000.0,1.0
1.034856066304807e-06,5,10,200000.0,1.0
8.86678157032495e-07,5,10,150000.0,1.0
5.280120824308041e-07,5,10,100000.0,1.0
4.040118128482896e-07,5,10,49999.999999999985,1.0
1.1859242988450407e-06,5,9,250000.0,1.0
1.4830249147942393e-06,5,9,200000.0,1.0
7.612101334123306e-07,5,9,150000.0,1.0
5.695767498228735e-07,5,9,100000.0,1.0
3.291727814090943e-07,5,9,49999.999999999985,1.0
1.194069025507108e-06,6,7,250000.0,1.0
9.521695425337386e-07,6,7,200000.0,1.0
1.2092452786338175e-06,6,7,150000.0,1.0
5.387286649157533e-07,6,7,100000.0,1.0
3.064191378871328e-07,6,7,49999.999999999985,1.0
1.2036458810012442e-06,2,10,250000.0,1.0
9.559430418671076e-07,2,10,200000.0,1.0
7.279731912310834e-07,2,10,150000.0,1.0
8.85037757844758e-07,2,10,100000.0,1.0
3.799499235507635e-07,2,10,49999.999999999985,1.0
1.0868620202129225e-06,5,6,250000.0,1.0
8.981389356732609e-07,5,6,200000.0,1.0
7.046804467214922e-07,5,6,150000.0,1.0
5.892889275087832e-07,5,6,100000.0,1.0
5.68633815281727e-07,5,6,49999.999999999985,1.0
1.0866930909560326e-06,2,8,250000.0,1.0
9.073281232789062e-07,2,8,200000.0,1.0
6.709870116214411e-07,2,8,150000.0,1.0
4.743190987988379e-07,2,8,100000.0,1.0
3.178174093368903e-07,2,8,49999.999999999985,1.0
1.3348203290772493e-06,3,6,250000.0,1.0
9.053624172510254e-07,3,6,200000.0,1.0
6.708854537201761e-07,3,6,150000.0,1.0
4.833239446553408e-07,3,6,100000.0,1.0
2.616731505077041e-07,3,6,49999.999999999985,1.0
9.973427499891034e-07,3,5,250000.0,1.0
1.4075826624745484e-06,3,5,200000.0,1.0
6.257608109060837e-07,3,5,150000.0,1.0
5.081318966535441e-07,3,5,100000.0,1.0
2.3779091962044026e-07,3,5,49999.999999999985,1.0
9.903963896572855e-07,1,6,250000.0,1.0
8.045236211091833e-07,1,6,200000.0,1.0
1.0564058407514192e-06,1,6,150000.0,1.0
4.355708045851417e-07,1,6,100000.0,1.0
2.638399191861633e-07,1,6,49999.999999999985,1.0
9.33870704987688e-07,3,3,250000.0,1.0
7.900812064791454e-07,3,3,200000.0,1.0
7.030389693803348e-07,3,3,150000.0,1.0
8.167812266543075e-07,3,3,100000.0,1.0
2.559884881500491e-07,3,3,49999.999999999985,1.0
1.4377237947893366e-06,1,4,250000.0,1.0
7.351604473569752e-07,1,4,200000.0,1.0
6.213038405520719e-07,1,4,150000.0,1.0
4.130086943920712e-07,1,4,100000.0,1.0
4.500305461442623e-07,1,4,49999.999999999985,1.0
9.190230789034912e-07,1,3,250000.0,1.0
6.874982105556329e-07,1,3,200000.0,1.0
5.581613917931666e-07,1,3,150000.0,1.0
3.858109886863937e-07,1,3,100000.0,1.0
2.722803552923223e-07,1,3,49999.999999999985,1.0
1.4123597429877716e-06,1,2,250000.0,1.0
6.690847197043898e-07,1,2,200000.0,1.0
5.39090861112628e-07,1,2,150000.0,1.0
4.359937366714602e-07,1,2,100000.0,1.0
2.511437589934455e-07,1,2,49999.999999999985,1.0
8.403584792944862e-07,0,2,250000.0,1.0
9.433312565336868e-07,0,2,200000.0,1.0
5.253915208706732e-07,0,2,150000.0,1.0
4.338919029800713e-07,0,2,100000.0,1.0
2.2465351419264658e-07,0,2,49999.999999999985,1.0
5.134352276106964e-07,0,1,250000.0,1.0
3.141375851646445e-07,0,1,200000.0,1.0
3.99749512300534e-07,0,1,150000.0,1.0
2.073271299448405e-07,0,1,100000.0,1.0
1.2168117969344573e-07,0,1,49999.999999999985,1.0
1.4776634889945449e-05,7,14,250000.0,0.0
1.706190411043988e-05,7,14,200000.0,0.0
8.191576435524945e-06,7,14,150000.0,0.0
5.142270783677911e-06,7,14,100000.0,0.0
2.200693079679089e-06,7,14,49999.999999999985,0.0
1.397428590400422e-05,7,13,250000.0,0.0
1.383182723188131e-05,7,13,200000.0,0.0
7.706886286804447e-06,7,13,150000.0,0.0
7.826026870738537e-06,7,13,100000.0,0.0
2.1593154504221783e-06,7,13,49999.999999999985,0.0
1.8409354807232984e-05,6,13,250000.0,0.0
9.78503675378104e-06,6,13,200000.0,0.0
7.062420071724774e-06,6,13,150000.0,0.0
4.553245673069897e-06,6,13,100000.0,0.0
1.9908363996445485e-06,6,13,49999.999999999985,0.0
1.949794601318293e-05,6,12,250000.0,0.0
9.96266214221679e-06,6,12,200000.0,0.0
7.455991766355511e-06,6,12,150000.0,0.0
4.530441635836017e-06,6,12,100000.0,0.0
2.013576583821204e-06,6,12,49999.999999999985,0.0
1.6138033358860816e-05,4,13,250000.0,0.0
8.194859549467867e-06,4,13,200000.0,0.0
5.834837501948237e-06,4,13,150000.0,0.0
3.712027381146376e-06,4,13,100000.0,0.0
1.706086302889768e-06,4,13,49999.999999999985,0.0
1.4518731433125947e-05,6,10,250000.0,0.0
8.820182526112856e-06,6,10,200000.0,0.0
6.165461891614542e-06,6,10,150000.0,0.0
3.914770825638496e-06,6,10,100000.0,0.0
1.7904642586422092e-06,6,10,49999.999999999985,0.0
7.5803934646733585e-06,4,11,250000.0,0.0
8.138100573169141e-06,4,11,200000.0,0.0
4.195089559153631e-06,4,11,150000.0,0.0
2.74291818635801e-06,4,11,100000.0,0.0
1.2138808532078357e-06,4,11,49999.999999999985,0.0
8.824899179432274e-06,4,10,250000.0,0.0
1.047120283936743e-05,4,10,200000.0,0.0
5.00532183363248e-06,4,10,150000.0,0.0
3.320335854683032e-06,4,10,100000.0,0.0
1.5489540321535364e-06,4,10,49999.999999999985,0.0
6.940984396142085e-06,4,9,250000.0,0.0
8.050323643268106e-06,4,9,200000.0,0.0
3.926702017806747e-06,4,9,150000.0,0.0
2.496735183449345e-06,4,9,100000.0,0.0
1.1954352517811157e-06,4,9,49999.999999999985,0.0
6.834007884457e-06,4,8,250000.0,0.0
5.236291832522208e-06,4,8,200000.0,0.0
5.884237741242436e-06,4,8,150000.0,0.0
2.558789024271593e-06,4,8,100000.0,0.0
1.2218217402631934e-06,4,8,49999.999999999985,0.0
7.813735667262639e-06,5,6,250000.0,0.0
6.222331915423639e-06,5,6,200000.0,0.0
6.185932163013301e-06,5,6,150000.0,0.0
3.5571956884107043e-06,5,6,100000.0,0.0
1.31840552704893e-06,5,6,49999.999999999985,0.0
3.356562153148844e-06,2,8,250000.0,0.0
2.659097528611609e-06,2,8,200000.0,0.0
1.987091508588289e-06,2,8,150000.0,0.0
2.031878056207764e-06,2,8,100000.0,0.0
1.992686394525865e-06,2,8,49999.999999999985,0.0
1.2599361843401007e-05,4,5,250000.0,0.0
1.1137135210516742e-05,4,5,200000.0,0.0
3.443754584035965e-06,4,5,150000.0,0.0
3.3079413313458243e-06,4,5,100000.0,0.0
1.0599944660771144e-06,4,5,49999.999999999985,0.0
3.1129133636245066e-06,3,5,250000.0,0.0
2.4609149577039114e-06,3,5,200000.0,0.0
1.9058047792431248e-06,3,5,150000.0,0.0
5.168001548184597e-06,3,5,100000.0,0.0
6.188401449516176e-07,3,5,49999.999999999985,0.0
2.606881586862073e-06,3,4,250000.0,0.0
1.857963729263348e-06,3,4,200000.0,0.0
1.4425240825029405e-06,3,4,150000.0,0.0
9.307789284078658e-07,3,4,100000.0,0.0
7.063352501154441e-07,3,4,49999.999999999985,0.0
1.908414900910632e-06,2,4,250000.0,0.0
1.6237665504528802e-06,2,4,200000.0,0.0
1.28731651846566e-06,2,4,150000.0,0.0
7.629283611186112e-07,2,4,100000.0,0.0
3.788821189644093e-07,2,4,49999.999999999985,0.0
3.5731813116510444e-06,3,2,250000.0,0.0
2.6768897803847524e-06,3,2,200000.0,0.0
1.322963856063224e-06,3,2,150000.0,0.0
8.734224216004805e-07,3,2,100000.0,0.0
4.459026662435564e-07,3,2,49999.999999999985,0.0
9.822368899434272e-07,2,2,250000.0,0.0
8.079063506344633e-07,2,2,200000.0,0.0
1.3097869207649638e-06,2,2,150000.0,0.0
6.681069259805857e-07,2,2,100000.0,0.0
2.005963440276699e-07,2,2,49999.999999999985,0.0
4.638338278083312e-07,0,3,250000.0,0.0
4.136623662351566e-07,0,3,200000.0,0.0
3.070606634476765e-07,0,3,150000.0,0.0
2.153027382024044e-07,0,3,100000.0,0.0
1.897043801687283e-07,0,3,49999.999999999985,0.0
3.573508821237839e-07,0,2,250000.0,0.0
3.098476351786101e-07,0,2,200000.0,0.0
2.742889364839761e-07,0,2,150000.0,0.0
1.5951124573499936e-07,0,2,100000.0,0.0
1.2679907070378248e-07,0,2,49999.999999999985,0.0
6.261383681430743e-07,1,0,250000.0,0.0
6.902704721758507e-07,1,0,200000.0,0.0
2.776892868870265e-07,1,0,150000.0,0.0
2.0605824303958e-07,1,0,100000.0,0.0
1.743278230211824e-07,1,0,49999.999999999985,0.0
1.3985947854875528e-05,7,14,250000.0,0.0
1.6811418188239665e-05,7,14,200000.0,0.0
7.938524100205137e-06,7,14,150000.0,0.0
4.910484145925188e-06,7,14,100000.0,0.0
2.3944026564155745e-06,7,14,49999.999999999985,0.0
1.383648553914908e-05,7,13,250000.0,0.0
1.627364573692022e-05,7,13,200000.0,0.0
7.87004430252839e-06,7,13,150000.0,0.0
4.753207468467938e-06,7,13,100000.0,0.0
2.238458331033447e-06,7,13,49999.999999999985,0.0
1.3620429252877231e-05,7,12,250000.0,0.0
1.490501838520787e-05,7,12,200000.0,0.0
7.421939875040253e-06,7,12,150000.0,0.0
4.818098490506802e-06,7,12,100000.0,0.0
2.0983942817040064e-06,7,12,49999.999999999985,0.0
1.216057777281094e-05,6,12,250000.0,0.0
1.1212119863523389e-05,6,12,200000.0,0.0
6.5679805159228045e-06,6,12,150000.0,0.0
4.060449225190597e-06,6,12,100000.0,0.0
